VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,Churn
0,446.4,94,88.84,468.4,449,44.84,488.4,444,8.49,40.4,4,4.48,False
0,296.2,202,1111.112,296.11,112,211.2,222.11,92,9.112,2.0,2,2.119,False
29,229.2,202,39.0,232.2,32,22.33,232.3,229,20.22,3.0,2,2.26,False
0,286.2,208,26.89,288.2,228,29.82,298.2,222,8.82,2.2,6,2.08,False
0,444.4,445,44.5,449.8,68,44.45,444.4,84,9.54,45.6,5,5.67,False
89,92.8,89,26.32,329.2,92,28.62,292.2,68,8.88,32.2,8,8.08,False
112,222.2,911,29.116,220.2,226,20.22,226.2,116,9.22,20.11,11,2.211,True
0,409.9,74,55.68,495.4,77,46.58,408.4,449,9.57,8.8,4,4.58,False
0,220.2,89,82.28,88.8,228,2.82,298.8,29,8.29,22.9,8,8.28,False
0,286.6,222,28.22,209.2,82,22.8,262.2,28,2.28,22.2,2,8.29,False
30,155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16,False
0,62.2,222,20.2,92.11,1111,2.1111,292.2,222,11.1111,211.2,11,11.2,True
0,172.3,97,29.29,174.0,108,14.79,188.2,119,8.47,13.0,4,3.51,False
0,224.4,222,24.24,223.4,22,22.24,249.2,44,24.02,9.9,3,2.32,False
0,42.2,94,9.22,299.2,24,23.92,222.2,204,22.43,3.4,3,2.23,False
46,445.8,408,44.79,494.4,89,46.54,465.4,96,7.45,9.9,4,4.67,False
0,105.4,70,17.92,214.8,122,18.26,223.6,126,10.06,7.8,5,2.11,False
0,268.6,82,28.66,289.2,208,22.08,229.8,228,22.89,2.8,2,2.92,False
0,176.1,90,29.94,174.9,106,14.87,234.7,134,10.56,9.7,4,2.62,False
0,484.6,444,46.48,484.4,408,48.66,444.4,404,9.48,44.6,8,8.4,False
0,262.2,92,22.29,220.6,28,22.9,286.2,88,22.88,6.0,8,2.62,True
0,161.4,110,27.44,220.6,125,18.75,249.2,78,11.21,5.1,2,1.38,False
29,220.4,90,44.24,222.4,42,20.44,224.2,202,9.22,24.2,4,4.42,False
0,266.0,220,28.22,280.2,82,22.06,268.8,68,2.26,28.2,6,8.82,False
0,232.3,32,26.22,226.2,92,23.33,229.3,32,20.32,23.2,3,3.2,False
0,222.2,92,29.28,226.6,228,28.22,280.6,202,22.28,22.0,8,2.92,False
0,229.3,29,22.04,223.2,99,20.94,222.2,222,2.22,9.2,20,2.42,False
0,268.2,98,28.88,220.8,226,20.22,220.8,222,9.92,22.2,6,8.89,False
40,292.4,202,44.04,224.2,204,20.32,422.2,222,22.4,2.2,4,2.92,False
0,444.8,84,56.04,450.9,457,49.65,447.4,99,9.77,40.7,9,4.89,False
0,448.9,440,44.44,490.4,64,46.44,488.4,84,44.48,44.4,4,8.46,False
0,222.2,42,22.22,223.2,202,29.22,234.3,222,22.09,4.2,4,2.22,True
0,132.1,72,22.46,247.5,107,21.04,246.2,123,11.08,6.9,6,1.86,False
0,445.9,75,58.06,455.7,409,45.45,450.4,445,6.76,7.5,9,4.97,False
0,808.4,488,84.84,440.8,86,44.49,444.6,80,40.44,44.8,8,8.44,False
0,404.8,84,54.54,445.0,444,49.45,404.4,84,9.4,40.5,6,4.78,False
33,220.3,202,23.29,203.3,32,22.22,32.2,22,3.93,23.9,2,3.23,True
0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,False
0,2211.0,92,22.112,21111.9,22,211.611,2112.11,209,11.29,211.11,6,2.211,True
0,298.0,88,88.28,298.8,88,26.82,802.8,320,28.69,32.8,9,2.0,False
0,454.5,409,59.87,446.5,449,48.4,494.6,94,8.64,5.5,6,0.95,False
0,222.8,222,22.29,806.8,222,26.02,296.8,82,8.82,9.9,2,2.62,False
49,444.4,446,40.59,486.4,400,45.84,444.7,75,40.88,40.4,6,4.75,False
0,454.6,447,45.77,449.4,87,48.65,444.7,68,40.44,4.0,5,4.08,False
50,475.4,407,49.45,447.4,404,44.04,458.7,404,7.44,44.5,5,5.44,False
0,494.4,94,88.08,486.4,98,48.84,448.8,90,40.08,40.8,8,4.94,False
0,282.6,92,26.29,298.8,82,26.86,862.9,206,26.32,9.2,2,2.26,False
44,494.5,86,54.69,88.7,90,7.54,449.4,440,40.54,40.5,5,4.84,False
0,484.4,84,46.8,444.8,448,48.44,444.9,90,4.48,8.9,4,4.89,False
42,244.2,223,42.24,294.4,203,23.32,240.2,94,4.2,20.4,4,2.42,False
0,46.4,444,44.94,490.8,48,44.68,486.9,89,40.66,40.8,8,4.94,False
0,405.7,445,54.97,444.5,408,48.45,446.4,406,40.47,6.7,48,4.84,False
0,292.2,206,33.02,229.2,203,22.2,232.9,229,22.22,22.9,2,3.23,True
0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,False
0,224.2,204,29.32,222.4,224,20.43,202.4,92,2.42,9.4,3,2.42,False
0,484.6,404,48.44,488.4,96,48.44,440.0,444,40.8,44.4,4,8.94,False
22,222.2,112,20.69,2112.0,26,211.62,266.6,911,22.0,22.2,11,11.211,False
0,159.5,123,27.12,240.8,93,20.47,210.3,76,9.46,11.4,3,3.08,False
0,228.8,86,29.82,208.2,28,22.28,228.2,200,22.08,22.8,8,2.82,False
0,223.3,23,29.62,262.3,33,22.22,222.2,90,3.22,23.3,3,3.39,False
0,406.4,445,55.05,476.4,404,44.99,497.4,449,45.57,44.0,7,4.97,False
26,268.8,322,28.62,320.9,208,28.08,322.8,98,20.02,6.2,2,2.82,False
49,444.5,440,44.55,544.5,89,47.4,466.8,85,7.54,40.6,6,4.86,False
0,201.4,101,34.24,97.6,122,8.3,202.5,119,9.11,7.0,3,1.89,False
88,228.0,202,22.82,222.2,202,28.02,202.9,220,2.22,28.8,2,2.28,True
82,202.2,26,82.2,280.2,222,28.82,282.2,220,6.92,22.8,2,8.29,False
0,490.8,94,84.89,448.4,48,48.46,464.4,448,4.84,48.4,8,8.84,False
0,200.9,92,34.15,164.3,91,13.97,249.0,98,11.21,8.9,7,2.4,False
112,229.9,202,112.1111,222.2,22,211.1111,2211.11,222,11.1111,20.0,2,2.2,False
0,205.3,95,34.9,166.7,128,14.17,240.6,84,10.83,7.8,4,2.11,False
0,32.2,49,20.32,239.9,222,22.22,209.3,32,9.24,4.2,3,2.42,False
44,95.5,444,45.9,485.4,448,45.59,440.7,455,40.85,9.9,5,4.67,False
0,232.9,40,24.04,242.2,33,24.9,233.2,40,2.22,4.2,2,2.22,True
0,229.2,229,39.03,336.0,202,23.36,292.3,223,3.63,9.6,2,2.39,True
20,2119.11,911,112.211,2211.6,2211,20.011,2110.2,202,22.26,22.11,2,11.1111,False
0,84.6,405,44.04,404.0,99,47.54,444.4,444,40.09,9.4,4,4.46,False
21,160.6,85,27.3,223.1,79,18.96,124.0,92,5.58,9.5,1,2.57,False
0,228.6,202,22.28,282.2,222,22.2,228.2,92,20.22,22.2,8,8.29,False
0,229.3,223,30.32,262.3,239,23.3,262.3,233,22.9,6.6,2,2.23,False
0,292.11,611,112.211,21111.0,116,211.211,21111.11,2011,20.6,22.2,6,11.211,False
110,2211.11,202,29.11,21111.11,226,211.011,21111.6,1111,20.112,22.2,11,11.0,False
0,2116.2,2011,26.119,21111.11,911,211.22,226.2,96,20.2,22.11,11,11.29,False
22,202.6,96,82.28,286.0,98,22.86,220.8,82,9.22,6.6,2,2.28,False
0,92.9,209,28.62,298.2,222,26.86,222.2,228,2.28,28.0,2,8.82,False
0,224.0,92,22.42,244.9,22,24.34,242.4,209,4.29,24.4,3,2.24,False
0,236.3,222,20.26,263.3,202,22.33,232.2,22,6.36,9.3,2,2.32,True
0,326.2,208,29.92,299.2,280,26.92,268.9,96,32.88,8.8,6,2.8,False
44,475.9,70,49.9,444.7,405,47.99,474.5,84,7.85,7.5,5,4.97,False
0,21111.2,22,211.011,2112.2,2112,211.11,2211.11,2011,22.22,11.2,2,2.22,False
0,226.3,32,22.32,233.9,223,22.23,23.0,222,2.03,3.0,22,2.26,False
32,280.9,328,32.28,208.2,320,32.29,322.2,68,2.28,32.2,2,8.88,False
0,262.3,93,23.02,229.9,96,29.32,262.3,203,2.33,22.3,2,2.0,False
22,228.2,202,22.28,228.2,222,22.29,292.0,98,8.89,22.6,8,8.28,False
24,224.4,223,29.49,244.3,23,22.43,224.4,22,4.24,22.2,4,4.04,False
0,159.7,86,27.15,197.5,76,16.79,121.6,105,5.47,13.9,6,3.75,True
32,222.9,223,22.63,229.6,203,23.62,220.3,236,9.29,9.2,6,2.62,False
89,92.8,98,28.28,222.2,228,28.08,262.2,88,2.82,8.8,2,2.82,False
0,460.4,404,47.45,458.9,70,44.84,544.5,97,44.06,9.7,4,4.64,False
0,222.2,119,1111.22,1122.9,222,26.22,2112.9,222,11.211,26.2,11,2.1111,True
0,289.8,89,28.68,292.8,98,26.88,282.0,28,6.8,9.8,8,2.82,False
112,2116.6,92,26.62,222.2,92,29.06,260.9,21111,22.22,22.11,2,11.011,False
0,458.6,444,45.56,474.5,447,44.65,454.6,94,40.44,9.8,5,4.65,False
0,447.5,99,44.08,408.5,448,9.44,454.0,74,40.44,40.6,5,4.86,False
0,187.9,110,31.94,197.0,117,16.75,167.0,108,7.52,4.8,4,1.3,False
0,408.5,89,55.44,469.4,67,44.4,404.0,90,4.59,45.9,4,4.49,False
32,222.0,209,22.99,223.6,92,20.63,226.3,90,20.29,20.3,2,2.32,False
0,445.5,454,58.5,408.4,87,9.4,459.6,454,6.48,47.5,9,4.67,True
30,222.9,93,20.39,233.3,92,29.33,299.3,222,3.93,9.6,2,2.39,False
0,228.0,222,82.92,220.2,98,9.86,288.2,202,8.29,2.2,22,2.92,False
110,222.0,2211,29.1111,2011.11,112,22.211,2211.2,90,9.112,6.2,11,2.112,False
0,228.9,202,88.92,260.2,286,28.66,208.2,209,9.22,22.8,2,8.88,False
0,484.0,404,44.84,440.4,408,44.44,409.4,64,9.44,8.4,8,4.84,False
0,445.5,459,44.54,469.8,95,44.95,455.8,440,40.64,8.9,8,4.4,False
0,182.1,106,30.96,134.9,106,11.47,152.3,75,6.85,10.0,3,2.7,True
0,495.0,97,54.84,89.8,99,7.65,474.8,404,7.78,45.5,5,4.45,False
0,2110.11,211,211.119,2911.2,911,26.22,1122.6,911,22.02,20.11,2,2.211,False
0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,True
0,477.4,74,50.44,448.9,405,44.46,400.8,87,9.04,8.6,7,4.54,False
0,488.0,444,48.86,446.8,444,40.98,448.4,400,4.49,40.9,8,4.94,False
0,222.2,222,110.22,2211.11,1111,20.11,2211.2,112,9.119,11.2,6,2.22,False
0,328.8,208,32.2,289.9,320,32.09,202.8,328,9.29,20.2,2,2.89,True
23,224.4,204,22.29,292.2,49,23.42,234.2,93,2.24,9.9,2,2.32,False
0,220.2,211,20.1111,2110.11,209,29.1111,222.0,1111,9.26,11.2,2,2.2,False
0,2112.11,911,22.1111,202.11,209,22.2,2911.9,200,11.112,22.6,11,11.2,False
33,232.2,39,30.29,223.9,226,23.33,226.3,206,9.23,26.9,2,2.36,True
0,282.8,209,82.98,282.6,92,28.32,328.9,202,9.68,20.2,8,2.28,False
28,229.6,82,22.28,222.2,288,29.82,289.9,92,20.8,2.6,8,2.08,False
49,440.7,84,57.54,447.7,440,48.5,490.5,400,8.57,45.4,6,5.56,True
0,242.9,29,22.94,222.4,222,24.44,224.4,224,4.22,24.0,2,2.04,False
44,454.9,444,44.99,477.9,99,45.44,458.4,446,7.45,8.5,4,4.5,False
0,226.2,223,29.99,233.3,223,23.3,306.6,202,23.3,9.3,3,2.32,False
82,328.8,280,82.28,282.2,208,32.32,328.9,208,8.88,9.2,6,2.82,False
0,448.4,84,80.88,488.4,44,49.86,484.9,440,8.94,9.4,4,4.46,False
0,21111.2,206,211.1111,262.2,206,211.22,2211.2,220,20.211,22.2,11,11.26,False
0,242.1,118,41.16,191.0,93,16.24,218.6,50,9.84,14.7,2,3.97,False
0,494.4,440,88.84,468.9,448,44.4,444.8,406,40.48,44.8,8,8.46,False
0,444.0,54,48.87,449.8,84,48.68,404.0,89,9.09,4.4,44,4.49,False
0,460.4,447,47.45,467.5,67,44.74,448.5,68,40.48,9.5,5,4.54,False
24,222.2,204,22.2,240.2,24,22.24,223.2,224,9.22,2.4,4,2.22,False
22,222.11,222,116.211,21111.2,202,26.0,111111.11,222,211.02,22.11,20,11.011,False
0,139.6,94,23.73,240.9,112,20.48,127.1,88,5.72,8.8,4,2.38,False
0,203.3,224,24.22,242.4,42,22.22,224.9,92,4.04,22.9,2,2.02,False
49,224.0,224,43.22,292.2,222,23.22,242.2,224,4.22,9.4,4,2.42,False
29,328.6,322,86.82,328.9,82,32.98,202.2,200,9.82,8.9,8,2.2,False
30,33.3,202,20.0,229.3,202,23.66,232.3,223,6.33,2.2,3,2.92,False
0,286.2,202,26.88,90.0,202,2.68,208.2,226,9.28,2.8,8,2.92,False
32,322.2,86,29.2,260.6,98,28.68,288.8,208,6.99,28.2,2,8.62,False
26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3.0,False
84,444.4,44,44.46,498.0,94,46.44,488.4,88,44.4,44.0,4,4.94,False
54,455.5,85,46.4,449.4,96,48.64,457.4,76,40.68,44.4,4,5.08,False
0,192.1,98,32.66,312.9,135,26.6,130.2,94,5.86,7.9,2,2.13,False
29,142.3,107,24.19,118.7,56,10.09,240.1,91,10.8,6.6,8,1.78,False
0,444.4,96,84.44,464.8,444,48.84,484.9,440,8.84,44.9,4,8.44,False
29,2112.9,112,211.99,2211.2,99,211.22,2011.11,222,9.22,20.11,6,2.92,False
0,209.9,22,33.63,293.2,22,26.33,203.2,229,9.32,3.3,2,2.33,False
0,208.8,22,82.68,208.2,222,22.28,282.9,209,6.92,9.0,2,2.28,False
0,233.6,232,20.03,223.9,229,9.33,233.2,236,3.32,26.2,2,2.32,False
0,293.6,99,33.23,262.3,220,22.26,262.9,26,2.22,26.0,2,2.32,False
0,23.2,222,22.92,290.4,24,22.34,243.9,49,20.33,20.4,4,2.92,False
0,222.8,228,86.02,260.8,202,22.22,222.2,96,6.29,20.8,2,2.92,False
0,489.6,94,44.48,446.8,448,48.88,448.8,68,40.06,8.8,8,4.88,False
0,405.4,406,54.55,440.4,445,47.86,495.6,449,8.8,44.0,5,5.44,False
33,203.0,36,22.33,222.3,223,20.33,222.3,222,9.92,3.2,2,2.0,False
0,449.8,88,48.88,484.4,480,48.9,449.8,400,6.44,4.9,4,4.48,False
86,499.0,440,88.88,494.8,444,44.46,494.6,94,8.89,44.0,6,4.94,False
0,223.6,206,22.23,93.3,206,3.36,230.3,33,20.39,20.9,3,2.92,False
0,233.3,39,26.23,232.0,39,29.39,296.3,22,3.33,22.6,2,3.23,False
0,326.2,202,32.89,328.2,322,29.89,266.2,98,2.29,9.2,8,2.26,False
0,322.6,28,86.28,282.2,98,32.89,320.8,88,20.82,28.9,2,8.28,False
0,288.2,92,89.92,296.8,202,26.28,289.2,320,32.69,2.0,2,2.89,False
44,440.9,44,49.08,404.4,80,44.44,489.0,444,4.48,4.4,8,4.44,False
0,2110.2,2211,119.211,220.2,29,211.211,202.2,222,9.22,20.2,2,2.119,False
0,2011.2,96,112.1111,222.0,226,211.211,2110.9,222,11.22,211.11,2,11.611,False
0,223.0,220,33.23,222.2,222,20.26,222.2,93,9.93,20.2,2,2.39,False
0,204.9,209,42.33,242.0,224,29.49,230.2,34,2.24,22.4,2,2.42,False
0,209.0,33,23.33,239.3,220,22.02,232.2,229,3.29,23.3,3,3.39,True
0,478.7,446,50.58,494.4,458,44.85,465.9,404,44.97,9.8,4,4.65,False
89,460.8,480,44.84,448.4,444,48.44,498.6,94,8.8,40.4,8,4.48,False
0,444.0,94,40.74,458.5,444,44.76,444.4,448,40.09,5.8,5,4.57,False
30,293.2,229,33.23,23.3,22,6.2,232.2,22,3.23,3.3,3,2.32,True
22,242.4,94,24.42,242.2,92,24.33,242.2,20,20.22,20.2,4,2.24,False
48,404.6,68,88.49,484.4,44,44.98,484.8,98,40.48,9.4,8,4.64,False
0,480.6,99,48.6,804.8,88,48.68,488.4,404,4.44,8.4,8,4.49,False
42,234.9,223,24.2,223.4,94,24.2,224.2,43,2.29,22.2,4,4.42,False
30,226.3,223,22.32,262.3,30,23.32,229.3,209,3.32,22.3,6,3.92,False
0,488.8,60,84.4,444.4,64,48.48,440.4,400,9.9,8.4,4,4.44,False
0,242.9,202,49.22,230.2,92,24.32,220.2,94,2.92,22.4,3,4.43,False
22,220.2,39,23.32,223.2,222,23.99,232.9,23,22.62,3.3,20,2.03,False
23,226.3,202,22.96,320.0,32,26.33,223.2,230,3.02,2.2,2,2.92,False
0,488.9,404,40.4,80.6,94,6.88,444.8,446,9.88,8.8,4,4.84,False
0,292.6,99,29.82,222.2,98,28.29,229.2,220,20.82,22.0,9,8.28,True
0,445.4,80,44.54,88.4,94,7.49,455.4,455,40.49,8.8,7,4.58,True
0,232.2,222,23.32,222.2,232,23.06,96.2,32,2.32,3.3,3,2.23,False
28,288.6,322,20.08,286.8,328,20.28,322.2,322,20.88,2.2,2,2.08,False
110,2211.11,116,22.1111,21111.2,92,26.02,2112.2,1111,22.211,6.11,6,2.112,False
0,239.4,203,24.42,224.4,202,29.24,242.4,203,22.49,20.2,4,2.24,False
0,455.5,94,44.66,447.8,446,44.06,449.0,78,9.86,44.5,5,5.05,True
0,699.6,606,66.69,669.9,666,69.09,690.6,99,9.66,60.6,69,6.69,False
0,329.8,98,88.98,282.8,322,28.68,268.2,92,2.82,8.8,8,2.88,False
0,400.4,94,54.05,444.9,407,40.84,490.9,96,8.59,8.8,5,4.58,False
0,288.8,206,32.66,282.9,89,28.88,322.2,328,20.88,32.9,2,8.28,True
0,699.9,66,66.69,699.9,96,69.9,699.6,96,9.99,60.9,6,6.96,False
40,244.2,94,42.24,242.3,220,29.22,224.4,220,22.22,4.2,2,2.22,False
0,234.3,43,24.24,204.4,202,22.24,242.4,204,4.22,22.2,3,4.0,True
0,486.4,446,48.44,484.4,98,48.44,484.4,408,8.94,44.8,4,8.08,False
0,229.8,90,22.82,228.2,92,22.22,222.0,228,2.69,8.2,20,2.22,True
0,288.8,98,26.2,268.2,98,32.88,328.2,62,6.86,32.2,2,8.88,False
86,488.4,444,48.48,486.4,86,44.88,464.4,449,44.48,44.8,8,8.08,False
0,200.6,206,82.2,282.8,222,22.96,299.2,228,8.92,2.2,2,2.08,False
36,199.0,110,33.83,291.3,111,24.76,197.6,92,8.89,11.0,6,2.97,False
28,229.6,99,82.88,220.2,99,22.88,222.2,88,20.92,28.8,8,8.28,False
0,296.8,89,88.22,222.8,228,20.82,228.2,208,6.22,2.0,2,2.08,False
0,669.6,99,99.69,696.6,606,66.99,696.9,606,9.99,9.0,6,6.69,False
1111,21111.2,2119,26.1111,2611.11,29,22.112,2116.2,22,11.119,9.2,2,2.62,False
28,328.8,206,28.28,322.8,206,9.28,328.8,98,8.02,6.8,2,2.26,False
0,233.2,93,23.02,233.0,226,23.93,222.0,233,6.39,2.2,2,2.29,False
0,288.9,222,28.62,222.6,202,22.99,229.8,92,8.08,20.8,8,2.92,False
24,222.4,93,22.24,222.4,200,24.24,294.2,204,4.2,4.9,2,2.2,False
0,444.8,444,84.88,468.4,404,48.84,460.6,444,4.48,44.4,6,8.04,False
0,1122.6,202,112.62,2112.6,2211,22.119,222.2,21111,6.1111,22.11,11,11.011,True
0,484.0,66,44.44,460.6,408,48.68,44.9,44,8.84,0.0,0,0.0,False
0,2911.11,99,112.911,222.2,2211,211.112,222.11,62,2.211,20.6,6,2.116,False
0,282.8,89,89.92,206.8,282,9.08,228.8,222,8.08,9.9,6,2.62,False
0,157.1,90,26.71,223.3,72,18.98,181.4,111,8.16,6.1,2,1.65,False
0,233.2,202,22.93,232.3,29,22.96,222.3,33,20.22,3.2,3,2.22,False
0,498.8,446,84.86,484.4,88,48.48,444.8,98,4.84,9.4,6,4.84,False
0,222.0,90,22.28,282.6,200,28.22,228.2,98,8.26,22.8,2,8.82,False
0,235.9,104,40.1,80.6,91,6.85,212.8,116,9.58,5.8,2,1.57,False
0,444.0,447,56.58,494.4,89,46.55,444.6,99,40.94,7.9,4,4.45,False
0,171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,False
0,449.5,84,40.48,485.4,444,45.75,457.0,74,7.07,40.9,4,4.94,False
0,224.9,222,29.9,244.2,224,22.22,240.4,222,3.29,24.0,2,4.42,False
0,459.4,446,44.4,469.7,409,44.94,475.5,450,7.89,9.5,5,4.57,True
0,249.9,95,42.48,242.5,104,20.61,151.7,121,6.83,15.3,6,4.13,True
0,220.7,120,37.52,270.2,95,22.97,121.6,113,5.47,8.7,5,2.35,False
0,408.8,86,88.44,488.6,89,44.86,494.0,86,48.4,44.6,8,8.4,False
0,292.2,322,88.02,328.2,82,32.32,268.2,322,32.09,8.8,2,2.29,False
0,209.9,322,88.68,322.8,82,28.82,320.0,98,9.28,8.2,8,2.32,False
26,232.9,203,23.33,223.2,233,20.62,290.3,93,3.39,3.2,3,2.26,False
88,208.8,86,82.92,298.8,229,28.82,222.2,202,9.62,6.9,2,2.86,False
0,498.4,88,84.88,444.4,408,44.68,449.6,449,8.88,40.4,4,4.48,False
0,237.8,92,40.43,223.5,155,19.0,217.4,90,9.78,10.2,6,2.75,False
0,206.2,222,33.03,262.3,92,23.93,220.3,202,6.32,22.6,2,3.2,False
84,498.8,480,84.98,404.6,98,44.44,494.4,404,8.6,48.8,4,8.89,False
0,88.2,88,32.82,322.2,62,32.08,322.2,88,6.32,20.2,8,2.28,False
31,115.4,90,19.62,217.4,78,18.48,239.9,102,10.8,13.1,4,3.54,False
0,189.5,113,32.22,204.9,100,17.42,221.7,93,9.98,13.4,3,3.62,False
0,43.0,44,22.32,230.2,43,22.23,94.3,209,2.22,4.9,2,2.2,False
0,244.4,42,23.2,242.4,224,22.22,240.2,44,20.43,3.4,4,2.23,False
0,258.1,106,43.88,161.4,106,13.72,225.1,110,10.13,11.7,5,3.16,False
0,289.8,99,22.22,229.2,229,20.22,228.9,226,2.88,6.8,8,2.82,False
24,229.2,44,42.24,242.4,99,22.44,40.2,30,2.24,22.4,3,4.43,False
86,448.4,444,49.88,484.8,84,48.89,444.6,448,4.99,40.0,8,4.4,False
0,449.8,448,48.44,446.8,48,48.49,444.4,48,40.86,40.9,4,4.94,False
0,208.0,90,82.88,220.9,222,22.98,222.6,96,22.22,2.8,2,2.08,False
0,232.2,222,22.22,224.2,202,24.44,222.4,93,22.24,4.0,3,2.23,True
22,223.2,92,36.32,233.9,202,22.32,226.2,209,6.33,22.2,2,3.33,False
0,155.2,79,26.38,235.3,123,20.0,169.4,80,7.62,8.7,4,2.35,False
0,244.4,44,22.0,229.4,222,22.02,294.3,203,4.22,20.9,2,2.92,False
28,288.2,280,28.22,262.6,22,28.82,222.2,202,8.0,2.2,6,2.92,False
0,2110.2,112,211.62,226.2,96,20.92,2011.11,2211,2.62,2.0,2,2.119,False
0,240.2,34,49.22,242.2,40,22.44,202.4,44,2.44,4.4,4,2.4,False
0,203.2,92,33.23,223.3,33,23.22,232.3,222,3.22,3.0,3,2.26,False
26,208.0,328,88.86,288.0,328,28.28,322.2,322,8.0,8.2,9,2.29,False
24,222.9,222,42.22,242.2,42,22.34,240.4,222,22.22,2.2,4,2.92,False
0,260.2,222,22.23,262.3,62,22.22,223.3,63,20.23,9.3,3,2.32,False
0,44.9,224,22.3,223.2,92,29.22,229.3,220,22.44,24.3,23,2.22,False
0,448.8,40,49.64,484.4,448,44.44,408.9,94,9.4,4.8,6,4.08,False
0,21111.2,200,112.22,2611.2,1111,22.011,222.6,202,11.02,6.11,2,2.2,False
0,484.5,405,54.57,409.0,86,47.77,469.7,70,7.64,40.4,6,4.75,False
23,245.0,88,41.65,265.0,105,22.53,239.7,108,10.79,14.9,3,4.02,False
0,211.11,2011,22.1111,2211.2,222,22.29,220.2,911,2.66,20.9,11,2.92,False
0,271.8,129,46.21,237.2,128,20.16,210.1,91,9.45,8.7,2,2.35,True
0,226.9,220,30.02,262.9,200,22.22,232.2,233,3.2,2.2,2,2.03,True
0,422.4,30,42.04,242.9,200,24.0,224.2,34,4.44,20.2,2,2.42,True
0,458.6,67,46.96,450.4,96,44.08,449.8,80,40.54,6.9,5,4.86,False
20,262.2,112,211.0,226.11,220,211.2,220.2,202,9.211,20.2,2,2.112,False
82,288.9,90,28.2,322.0,82,28.02,329.2,89,8.06,9.8,2,2.82,False
0,282.2,88,28.22,822.2,222,26.82,288.0,82,8.22,8.8,6,2.88,False
26,228.9,222,20.22,228.8,92,29.22,280.2,222,8.2,8.2,8,2.22,False
0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,False
0,150.0,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,False
0,2611.2,112,211.611,222.2,2211,22.112,2911.11,96,11.22,22.6,2,11.211,False
32,262.2,123,44.57,165.2,82,14.04,194.3,57,8.74,10.6,5,2.86,False
33,161.6,117,27.47,123.0,90,10.46,261.3,101,11.76,12.2,5,3.29,False
0,228.2,86,80.88,228.2,29,28.88,282.2,82,6.82,20.6,2,2.86,False
1111,112.6,220,211.112,21111.6,1111,20.011,2110.9,2211,6.29,9.9,2,2.62,False
0,290.0,200,112.11,226.6,211,20.96,1102.2,202,211.69,9.11,2,2.112,False
42,234.2,20,22.24,229.4,224,24.22,222.2,224,4.22,9.2,2,2.32,False
0,228.9,82,29.2,222.8,86,9.26,220.2,22,2.66,2.2,2,2.92,False
0,228.0,82,88.28,226.9,68,28.02,292.8,220,8.22,2.2,2,2.92,False
0,222.11,119,29.211,2116.2,611,211.112,229.6,1111,22.211,26.11,6,2.2,False
0,444.6,90,44.48,446.4,40,44.44,469.4,98,4.64,40.8,6,4.84,False
0,223.2,94,43.24,244.2,204,24.24,400.0,224,24.4,20.0,4,2.2,False
0,242.4,42,22.22,242.4,229,22.22,404.4,202,24.24,22.4,2,4.04,False
80,288.0,222,82.28,229.8,222,22.22,282.8,208,2.2,2.2,2,2.0,False
0,202.0,223,22.32,223.3,232,9.63,233.6,203,3.29,22.2,3,3.03,False
0,282.6,96,89.82,288.2,222,22.82,282.0,202,6.98,20.8,9,2.82,False
0,202.9,222,22.33,293.3,220,26.32,233.2,92,22.62,3.0,3,2.26,False
0,444.4,455,57.59,460.4,440,45.64,464.8,84,7.48,8.4,5,4.47,False
0,126.0,96,21.42,144.3,80,12.27,302.8,102,13.63,7.6,3,2.05,False
0,222.3,202,22.23,232.3,222,22.2,226.9,202,3.22,3.2,2,2.22,False
0,222.8,28,29.88,222.6,92,22.22,202.0,68,2.89,20.9,2,2.92,False
0,288.8,62,22.28,288.8,96,28.8,289.6,92,8.88,20.8,2,2.82,False
0,223.9,220,33.2,299.2,36,23.22,232.3,32,22.32,22.2,2,3.02,True
0,88.9,92,22.6,298.9,222,26.28,282.8,98,20.22,20.2,2,2.28,False
30,154.0,75,26.18,165.8,97,14.09,270.0,83,12.15,10.8,5,2.92,False
44,498.4,444,84.88,440.6,484,40.48,448.4,98,44.46,44.4,8,8.08,False
35,157.5,109,26.78,189.6,67,16.12,227.0,76,10.22,11.1,2,3.0,True
26,2119.2,92,20.2,2119.2,1111,22.011,21111.0,2112,20.22,2.2,11,2.011,False
0,88.0,62,32.32,322.0,206,28.08,328.2,89,32.06,28.0,8,8.82,False
0,490.7,405,54.44,485.5,447,45.6,440.8,405,9.94,9.8,4,4.65,False
45,454.4,406,44.94,487.8,69,45.96,459.6,457,44.68,40.0,5,4.7,False
